story_id,word_idx,word,closure_depth,open_t,close_t,depth_t,same_parent,lca_dist
6,608,work,3,1,3,9,0.0,1.0
6,609,to,0,2,0,8,0.0,2.0
6,610,catch,0,1,0,9,0.0,1.0
6,611,up,1,1,1,10,0.0,1.0
6,612,on.',11,1,10,10,0.0,1.0
6,613,Abby,1,3,1,3,0.0,2.0
6,614,had,0,1,0,3,0.0,1.0
6,615,a,0,1,0,4,0.0,1.0
6,616,quick,0,0,0,4,1.0,0.0
6,617,temper,3,0,3,4,1.0,0.0
6,618,and,0,0,0,1,0.0,0.0
6,619,she,1,2,1,3,0.0,2.0
6,620,was,0,1,0,3,0.0,1.0
6,621,angry,0,1,0,4,0.0,1.0
6,622,as,0,1,0,5,0.0,1.0
6,623,hell.,7,1,6,6,0.0,1.0
6,624,'You've,1,5,1,3,0.0,2.0
6,625,hoovered,0,1,0,5,0.0,2.0
6,626,him,1,1,1,6,0.0,1.0
6,627,"up,",4,1,4,6,0.0,1.0
6,628,haven't,2,3,2,4,0.0,2.0
6,629,you?',3,1,3,4,0.0,1.0
6,630,she,1,1,1,2,0.0,1.0
6,631,said,0,1,0,2,0.0,1.0
6,632,accusingly.,4,1,3,3,0.0,1.0
6,633,Abby's,1,3,1,3,0.0,2.0
6,634,mom,1,0,1,2,0.0,0.0
6,635,denied,0,2,0,3,0.0,2.0
6,636,Abby's,1,5,1,8,0.0,5.0
6,637,version,1,0,1,7,0.0,0.0
6,638,of,0,1,0,7,0.0,1.0
6,639,the,0,1,0,8,0.0,1.0
6,640,story,3,0,3,8,1.0,0.0
6,641,was,0,1,0,6,0.0,1.0
6,642,true,5,1,5,7,0.0,1.0
6,643,and,0,0,0,2,0.0,0.0
6,644,said,0,1,0,3,0.0,1.0
6,645,that,0,1,0,4,0.0,1.0
6,646,she,1,2,1,6,0.0,2.0
6,647,was,0,1,0,6,0.0,1.0
6,648,"careful,",3,1,3,7,0.0,1.0
6,649,but,0,0,0,4,0.0,0.0
6,650,because,0,2,0,6,0.0,2.0
6,651,Mr.,0,2,0,8,0.0,2.0
6,652,Sticky,1,0,1,8,1.0,0.0
6,653,was,0,1,0,8,0.0,1.0
6,654,so,0,1,0,9,0.0,1.0
6,655,small,4,0,4,9,1.0,0.0
6,656,he,1,1,1,6,0.0,1.0
6,657,was,0,1,0,6,0.0,1.0
6,658,hard,0,1,0,7,0.0,1.0
6,659,to,0,2,0,9,0.0,2.0
6,660,see.,11,1,10,10,0.0,1.0
6,661,'What's,1,3,1,1,0.0,0.0
6,662,wrong,0,1,0,3,0.0,2.0
6,663,with,0,1,0,4,0.0,1.0
6,664,being,0,2,0,6,0.0,2.0
6,665,small?',8,1,7,7,0.0,1.0
6,666,'Nothing,0,3,0,1,0.0,0.0
6,667,at,0,1,0,4,0.0,3.0
6,668,"all,",3,0,3,4,1.0,0.0
6,669,but,0,1,0,2,0.0,1.0
6,670,it,1,1,1,3,0.0,1.0
6,671,makes,0,1,0,3,0.0,1.0
6,672,things,1,2,1,5,0.0,2.0
6,673,hard,0,1,0,5,0.0,1.0
6,674,to,0,2,0,7,0.0,2.0
6,675,find.',9,1,8,8,0.0,1.0
6,676,'Or,0,2,0,1,0.0,0.0
6,677,"notice,'",2,1,2,3,0.0,2.0
6,678,Abby,1,1,1,2,0.0,1.0
6,679,"said,",0,1,0,2,0.0,1.0
6,680,suddenly,1,2,1,4,0.0,2.0
6,681,feeling,0,2,0,5,0.0,2.0
6,682,like,0,1,0,6,0.0,1.0
6,683,the,0,2,0,8,0.0,2.0
6,684,"small,",1,0,1,8,1.0,0.0
6,685,overlooked,1,1,1,8,0.0,1.0
6,686,Mr.,0,1,0,8,0.0,1.0
6,687,Sticky,3,0,3,8,1.0,0.0
6,688,herself,2,1,2,6,0.0,1.0
6,689,and,0,0,0,4,0.0,0.0
6,690,storming,0,1,0,5,0.0,1.0
6,691,from,0,1,0,6,0.0,1.0
6,692,the,0,1,0,7,0.0,1.0
6,693,room.,8,0,7,7,1.0,0.0
6,694,The,0,4,0,4,0.0,3.0
6,695,door,1,0,1,4,1.0,0.0
6,696,to,0,1,0,4,0.0,1.0
6,697,the,0,1,0,5,0.0,1.0
6,698,bedroom,3,0,3,5,1.0,0.0
6,699,opened,0,1,0,3,0.0,1.0
6,700,a,0,1,0,4,0.0,1.0
6,701,few,0,0,0,4,1.0,0.0
6,702,minutes,1,0,1,4,1.0,0.0
6,703,later,3,1,3,4,0.0,1.0
6,704,and,0,0,0,1,0.0,0.0
6,705,Mom's,1,3,1,4,0.0,3.0
6,706,face,1,0,1,3,0.0,0.0
6,707,appeared.,4,1,3,3,0.0,1.0
6,708,She,1,2,1,2,0.0,1.0
6,709,was,0,1,0,2,0.0,1.0
6,710,there,1,1,1,3,0.0,1.0
6,711,to,0,2,0,4,0.0,2.0
6,712,try,0,1,0,5,0.0,1.0
6,713,to,0,2,0,7,0.0,2.0
6,714,make,0,1,0,8,0.0,1.0
6,715,up,1,1,1,9,0.0,1.0
6,716,for,0,1,0,9,0.0,1.0
6,717,having,0,2,0,11,0.0,2.0
6,718,been,0,1,0,12,0.0,1.0
6,719,insensitive,1,1,1,13,0.0,1.0
6,720,earlier.,14,1,13,13,0.0,1.0
6,721,She,1,2,1,2,0.0,1.0
6,722,had,0,2,0,3,0.0,2.0
6,723,put,0,1,0,4,0.0,1.0
6,724,her,0,1,0,5,0.0,1.0
6,725,work,1,0,1,5,1.0,0.0
6,726,on,0,1,0,5,0.0,1.0
6,727,the,0,1,0,6,0.0,1.0
6,728,back,0,0,0,6,1.0,0.0
6,729,burner,4,0,4,6,1.0,0.0
6,730,and,0,0,0,2,0.0,0.0
6,731,occupied,0,1,0,3,0.0,1.0
6,732,herself,1,1,1,4,0.0,1.0
6,733,with,0,1,0,4,0.0,1.0
6,734,Sticky.,6,1,5,5,0.0,1.0
6,735,"Abby,",1,4,1,4,0.0,3.0
6,736,who,1,2,1,5,0.0,2.0
6,737,was,0,2,0,6,0.0,2.0
6,738,breathing,0,1,0,7,0.0,1.0
6,739,fire,1,1,1,8,0.0,1.0
6,740,all,1,2,1,9,0.0,2.0
6,741,on,0,0,0,8,0.0,0.0
6,742,account,1,2,1,10,0.0,2.0
6,743,of,0,1,0,10,0.0,1.0
6,744,the,0,1,0,11,0.0,1.0
6,745,little,0,0,0,11,1.0,0.0
6,746,"snail,",9,0,9,11,1.0,0.0
6,747,tried,0,1,0,3,0.0,1.0
6,748,to,0,2,0,5,0.0,2.0
6,749,ignore,0,1,0,6,0.0,1.0
6,750,"her,",6,1,6,7,0.0,1.0
6,751,but,0,0,0,1,0.0,0.0
6,752,it,1,2,1,3,0.0,2.0
6,753,was,0,1,0,3,0.0,1.0
6,754,hard,1,1,1,4,0.0,1.0
6,755,when,1,2,1,5,0.0,2.0
6,756,Mom,1,2,1,6,0.0,2.0
6,757,walked,0,2,0,7,0.0,2.0
6,758,over,1,1,1,8,0.0,1.0
6,759,to,0,1,0,8,0.0,1.0
6,760,the,0,1,0,9,0.0,1.0
6,761,bed,3,0,3,9,1.0,0.0
6,762,and,0,0,0,6,0.0,0.0
6,763,sat,0,1,0,7,0.0,1.0
6,764,next,1,1,1,8,0.0,1.0
6,765,to,0,1,0,8,0.0,1.0
6,766,her.,10,1,9,9,0.0,1.0
6,767,"Mom,",1,3,1,3,0.0,2.0
6,768,who,1,2,1,4,0.0,2.0
6,769,Abby,1,2,1,5,0.0,2.0
6,770,still,0,1,0,5,0.0,1.0
6,771,strained,0,1,0,6,0.0,1.0
6,772,to,0,2,0,8,0.0,2.0
6,773,remain,0,1,0,9,0.0,1.0
6,774,upset,0,1,0,10,0.0,1.0
6,775,"with,",10,1,10,11,0.0,1.0
6,776,had,0,1,0,2,0.0,1.0
6,777,gone,0,1,0,3,0.0,1.0
6,778,out,1,1,1,4,0.0,1.0
6,779,to,0,2,0,5,0.0,2.0
6,780,find,0,1,0,6,0.0,1.0
6,781,her,0,1,0,7,0.0,1.0
6,782,glasses,1,0,1,7,1.0,0.0
6,783,in,0,1,0,7,0.0,1.0
6,784,order,0,0,0,7,1.0,0.0
6,785,to,0,2,0,9,0.0,2.0
6,786,search,0,1,0,10,0.0,1.0
6,787,for,0,1,0,11,0.0,1.0
6,788,Sticky,2,1,2,12,0.0,1.0
6,789,more,0,1,0,11,0.0,1.0
6,790,effectively.,12,0,11,11,1.0,0.0
6,791,'This,1,3,1,1,0.0,0.0
6,792,is,0,1,0,3,0.0,2.0
6,793,my,0,2,0,5,0.0,2.0
6,794,new,0,1,0,6,0.0,1.0
6,795,and,0,0,0,6,1.0,0.0
6,796,extra,0,0,0,6,1.0,0.0
6,797,powerful,1,0,1,6,1.0,0.0
6,798,pair,1,0,1,5,0.0,0.0
6,799,I,1,3,1,7,0.0,3.0
6,800,have,0,1,0,7,0.0,1.0
6,801,for,0,1,0,8,0.0,1.0
6,802,important,0,1,0,9,0.0,1.0
6,803,occasions,2,0,2,9,1.0,0.0
6,804,like,0,1,0,8,0.0,1.0
6,805,snail,0,1,0,9,0.0,1.0
6,806,"hunting,'",8,0,8,9,1.0,0.0
6,807,she,1,1,1,2,0.0,1.0
6,808,said.,3,1,2,2,0.0,1.0
6,809,She,1,3,1,3,0.0,2.0
6,810,smiled,0,1,0,3,0.0,1.0
6,811,at,0,1,0,4,0.0,1.0
6,812,"Abby,",2,1,2,5,0.0,1.0
6,813,trying,0,2,0,5,0.0,2.0
6,814,to,0,2,0,7,0.0,2.0
6,815,butter,0,1,0,8,0.0,1.0
6,816,her,1,1,1,9,0.0,1.0
6,817,"up,",8,1,8,9,0.0,1.0
6,818,but,0,0,0,1,0.0,0.0
6,819,Abby,1,2,1,3,0.0,2.0
6,820,didn't,0,1,0,3,0.0,1.0
6,821,smile,0,1,0,4,0.0,1.0
6,822,back.,6,1,5,5,0.0,1.0
6,823,Abby,1,3,1,3,0.0,2.0
6,824,believed,0,1,0,3,0.0,1.0
6,825,her,0,4,0,7,0.0,4.0
6,826,mom's,1,0,1,7,1.0,0.0
6,827,idea,1,0,1,6,0.0,0.0
6,828,would,0,1,0,6,0.0,1.0
6,829,not,0,0,0,6,1.0,0.0
6,830,"succeed,",6,1,6,7,0.0,1.0
6,831,but,0,0,0,1,0.0,0.0
6,832,then,1,2,1,3,0.0,2.0
6,833,she,1,1,1,3,0.0,1.0
6,834,had,0,1,0,3,0.0,1.0
6,835,an,0,2,0,5,0.0,2.0
6,836,idea,1,0,1,5,1.0,0.0
6,837,of,0,1,0,5,0.0,1.0
6,838,her,0,1,0,6,0.0,1.0
6,839,own.,7,0,6,6,1.0,0.0
6,840,'I've,1,4,1,1,0.0,0.0
6,841,got,0,1,0,4,0.0,3.0
6,842,a,0,1,0,5,0.0,1.0
6,843,magnifying,0,0,0,5,1.0,0.0
6,844,"glass,'",4,0,4,5,1.0,0.0
6,845,Abby,1,1,1,2,0.0,1.0
6,846,suddenly,1,3,1,4,0.0,3.0
6,847,remembered,1,0,1,3,0.0,0.0
6,848,and,0,0,0,2,0.0,0.0
6,849,rushed,0,1,0,3,0.0,1.0
6,850,off,1,1,1,4,0.0,1.0
6,851,to,0,2,0,5,0.0,2.0
6,852,find,0,1,0,6,0.0,1.0
6,853,it.,8,1,7,7,0.0,1.0
6,854,On,0,2,0,2,0.0,1.0
6,855,the,0,1,0,3,0.0,1.0
6,856,floor,2,0,2,3,1.0,0.0
6,857,beside,0,1,0,2,0.0,1.0
6,858,each,0,1,0,3,0.0,1.0
6,859,other,2,0,2,3,1.0,0.0
6,860,they,1,1,1,2,0.0,1.0
6,861,"sat,",0,1,0,2,0.0,1.0
6,862,shuffling,0,3,0,5,0.0,3.0
6,863,around,0,1,0,6,0.0,1.0
6,864,the,0,1,0,7,0.0,1.0
6,865,"tank,",3,0,3,7,1.0,0.0
6,866,looking,0,1,0,5,0.0,1.0
6,867,all,1,2,1,7,0.0,2.0
6,868,over,0,1,0,7,0.0,1.0
6,869,the,0,1,0,8,0.0,1.0
6,870,place,4,0,4,8,1.0,0.0
6,871,and,0,0,0,4,0.0,0.0
6,872,peering,0,1,0,5,0.0,1.0
6,873,into,0,1,0,6,0.0,1.0
6,874,the,0,2,0,8,0.0,2.0
6,875,corners,1,0,1,8,1.0,0.0
6,876,among,0,1,0,8,0.0,1.0
6,877,the,0,2,0,10,0.0,2.0
6,878,big,0,0,0,10,1.0,0.0
6,879,pebbles,1,0,1,10,1.0,0.0
6,880,and,0,0,0,9,0.0,0.0
6,881,the,0,1,0,10,0.0,1.0
6,882,pond,0,0,0,10,1.0,0.0
6,883,weed.,11,0,10,10,1.0,0.0
6,884,Abby,1,2,1,2,0.0,1.0
6,885,tried,0,1,0,2,0.0,1.0
6,886,to,0,2,0,4,0.0,2.0
6,887,"imagine,",0,1,0,5,0.0,1.0
6,888,if,0,2,0,7,0.0,2.0
6,889,she,1,2,1,9,0.0,2.0
6,890,were,0,1,0,9,0.0,1.0
6,891,"Sticky,",1,2,1,11,0.0,2.0
6,892,a,0,1,0,11,0.0,1.0
6,893,little,0,0,0,11,1.0,0.0
6,894,water,0,0,0,11,1.0,0.0
6,895,"snail,",5,0,5,11,1.0,0.0
6,896,where,1,1,1,7,0.0,1.0
6,897,would,0,1,0,7,0.0,1.0
6,898,she,1,1,1,8,0.0,1.0
6,899,hide,0,1,0,8,0.0,1.0
6,900,out?,10,1,9,9,0.0,1.0
6,901,At,0,3,0,3,0.0,2.0
6,902,one,0,1,0,4,0.0,1.0
6,903,point,2,0,2,4,1.0,0.0
6,904,she,1,1,1,3,0.0,1.0
6,905,thought,0,1,0,3,0.0,1.0
6,906,she,1,3,1,6,0.0,3.0
6,907,saw,0,1,0,6,0.0,1.0
6,908,"him,",6,1,6,7,0.0,1.0
6,909,but,0,0,0,1,0.0,0.0
6,910,it,1,2,1,3,0.0,2.0
6,911,wasn't,0,1,0,3,0.0,1.0
6,912,the,0,1,0,4,0.0,1.0
6,913,water,0,0,0,4,1.0,0.0
6,914,snail.,5,0,4,4,1.0,0.0
6,915,It,1,2,1,2,0.0,1.0
6,916,was,0,1,0,2,0.0,1.0
6,917,a,0,2,0,4,0.0,2.0
6,918,large,0,0,0,4,1.0,0.0
6,919,speck,1,0,1,4,1.0,0.0
6,920,of,0,1,0,4,0.0,1.0
6,921,dust,2,1,2,5,0.0,1.0
6,922,that,1,2,1,5,0.0,2.0
6,923,was,0,2,0,6,0.0,2.0
6,924,deceptively,1,1,1,7,0.0,1.0
6,925,bobbing,0,1,0,7,0.0,1.0
6,926,around,1,1,1,8,0.0,1.0
6,927,in,0,1,0,8,0.0,1.0
6,928,the,0,1,0,9,0.0,1.0
6,929,water,2,0,2,9,1.0,0.0
6,930,like,0,1,0,8,0.0,1.0
6,931,a,0,1,0,9,0.0,1.0
6,932,live,0,0,0,9,1.0,0.0
6,933,animal.,10,0,9,9,1.0,0.0
6,934,They,1,2,1,2,0.0,1.0
6,935,were,0,1,0,2,0.0,1.0
6,936,ready,0,1,0,3,0.0,1.0
6,937,to,0,2,0,5,0.0,2.0
6,938,call,0,1,0,6,0.0,1.0
6,939,it,1,1,1,7,0.0,1.0
6,940,"quits,",5,1,5,7,0.0,1.0
6,941,when,1,2,1,4,0.0,2.0
6,942,suddenly,1,2,1,5,0.0,2.0
6,943,Mom,1,1,1,5,0.0,1.0
6,944,"cried,",0,1,0,5,0.0,1.0
6,945,'Ah,0,1,0,5,1.0,0.0
6,946,ha!',7,0,6,6,0.0,1.0
6,947,Tucked,0,2,0,2,0.0,1.0
6,948,in,0,1,0,3,0.0,1.0
6,949,a,0,2,0,5,0.0,2.0
6,950,curve,1,0,1,5,1.0,0.0
6,951,of,0,1,0,5,0.0,1.0
6,952,the,0,1,0,6,0.0,1.0
6,953,"archway,",4,0,4,6,1.0,0.0
6,954,perfectly,1,2,1,4,0.0,2.0
6,955,hidden,0,0,0,3,0.0,0.0
6,956,against,0,1,0,4,0.0,1.0
6,957,a,0,1,0,5,0.0,1.0
6,958,pitch,0,0,0,5,1.0,0.0
6,959,dark,0,0,0,5,1.0,0.0
6,960,"stone,",4,0,4,5,1.0,0.0
6,961,sat,0,1,0,2,0.0,1.0
6,962,Mr.,0,2,0,4,0.0,2.0
6,963,"Sticky,",1,0,1,4,1.0,0.0
6,964,safe,0,1,0,4,0.0,1.0
6,965,and,0,0,0,4,1.0,0.0
6,966,sound.,5,0,4,4,1.0,0.0
6,967,"'You,",1,3,1,1,0.0,0.0
6,968,I,1,1,1,3,0.0,2.0
6,969,can,0,1,0,3,0.0,1.0
6,970,always,1,1,1,4,0.0,1.0
6,971,count,0,1,0,4,0.0,1.0
6,972,"on,'",4,1,4,5,0.0,1.0
6,973,Abby,1,1,1,2,0.0,1.0
6,974,said,0,1,0,2,0.0,1.0
6,975,to,0,1,0,3,0.0,1.0
6,976,her,0,1,0,4,0.0,1.0
6,977,"mom,",2,0,2,4,1.0,0.0
6,978,with,0,1,0,3,0.0,1.0
6,979,relief.,5,1,4,4,0.0,1.0
6,980,Then,0,1,0,1,0.0,0.0
6,981,she,1,1,1,2,0.0,1.0
6,982,noticed,0,2,0,3,0.0,2.0
6,983,another,0,3,0,6,0.0,3.0
6,984,water,0,0,0,6,1.0,0.0
6,985,snail,1,0,1,6,1.0,0.0
6,986,was,0,1,0,6,0.0,1.0
6,987,right,0,1,0,7,0.0,1.0
6,988,next,0,0,0,7,1.0,0.0
6,989,to,0,1,0,8,0.0,1.0
6,990,Sticky,7,1,7,9,0.0,1.0
6,991,and,0,0,0,2,0.0,0.0
6,992,asked,0,1,0,3,0.0,1.0
6,993,where,1,2,1,5,0.0,2.0
6,994,this,0,3,0,7,0.0,3.0
6,995,new,0,0,0,7,1.0,0.0
6,996,addition,1,0,1,7,1.0,0.0
6,997,to,0,1,0,7,0.0,1.0
6,998,the,0,1,0,8,0.0,1.0
6,999,family,3,0,3,8,1.0,0.0
6,1000,could,0,1,0,6,0.0,1.0
6,1001,have,0,1,0,7,0.0,1.0
6,1002,come,0,1,0,8,0.0,1.0
6,1003,from.,10,1,9,9,0.0,1.0
6,1004,'I'm,1,5,1,3,0.0,2.0
6,1005,beginning,0,1,0,5,0.0,2.0
6,1006,to,0,2,0,7,0.0,2.0
6,1007,suspect,0,1,0,8,0.0,1.0
6,1008,the,0,2,0,10,0.0,2.0
6,1009,pond,0,0,0,10,1.0,0.0
6,1010,weed,1,0,1,10,1.0,0.0
6,1011,is,0,1,0,10,0.0,1.0
6,1012,"guilty,",9,1,9,11,0.0,1.0
6,1013,don't,1,2,1,4,0.0,2.0
6,1014,you,1,1,1,4,0.0,1.0
6,1015,think?',3,1,3,4,0.0,1.0
6,1016,replied,1,1,1,2,0.0,1.0
6,1017,Mom.,3,1,2,2,0.0,1.0
6,1018,They,1,3,1,3,0.0,2.0
6,1019,both,0,1,0,3,0.0,1.0
6,1020,laughed,1,1,1,4,0.0,1.0
6,1021,and,0,0,0,3,0.0,0.0
6,1022,climbed,0,1,0,4,0.0,1.0
6,1023,into,0,1,0,5,0.0,1.0
6,1024,Abby's,1,2,1,7,0.0,2.0
6,1025,bed,2,0,2,6,0.0,0.0
6,1026,together,4,1,4,5,0.0,1.0
6,1027,"and,",0,0,0,1,0.0,0.0
6,1028,though,0,2,0,3,0.0,2.0
6,1029,it,1,2,1,5,0.0,2.0
6,1030,was,0,1,0,5,0.0,1.0
6,1031,"cozy,",4,1,4,6,0.0,1.0
6,1032,it,1,1,1,3,0.0,1.0
6,1033,was,0,1,0,3,0.0,1.0
6,1034,a,0,2,0,5,0.0,2.0
6,1035,bit,1,0,1,5,1.0,0.0
6,1036,of,0,1,0,5,0.0,1.0
6,1037,a,0,1,0,6,0.0,1.0
6,1038,squeeze.,7,0,6,6,1.0,0.0
6,1039,'Budge,0,3,0,1,0.0,0.0
6,1040,"up,'",3,1,3,4,0.0,3.0
6,1041,Mom,1,1,1,2,0.0,1.0
6,1042,"said,",0,1,0,2,0.0,1.0
6,1043,giving,0,2,0,4,0.0,2.0
6,1044,Abby,1,1,1,5,0.0,1.0
6,1045,a,0,2,0,6,0.0,2.0
6,1046,push,1,0,1,6,1.0,0.0
6,1047,with,0,1,0,6,0.0,1.0
6,1048,her,0,1,0,7,0.0,1.0
6,1049,bottom.,8,0,7,7,1.0,0.0
6,1050,'I,1,2,1,1,0.0,0.0
6,1051,can't,0,1,0,2,0.0,1.0
6,1052,because,0,1,0,3,0.0,1.0
6,1053,I'm,1,3,1,5,0.0,2.0
6,1054,already,1,1,1,6,0.0,2.0
6,1055,on,0,1,0,6,0.0,1.0
6,1056,the,0,1,0,7,0.0,1.0
6,1057,edge.',8,0,7,7,1.0,0.0
6,1058,'Good,0,2,0,1,0.0,0.0
6,1059,"heavens,",1,0,1,2,0.0,1.0
6,1060,you've,1,2,1,2,0.0,1.0
6,1061,grown,0,1,0,3,0.0,2.0
6,1062,then.,5,1,4,4,0.0,1.0
6,1063,When,1,2,1,2,0.0,1.0
6,1064,did,0,1,0,2,0.0,1.0
6,1065,that,1,1,1,3,0.0,1.0
6,1066,happen?,4,1,3,3,0.0,1.0
6,1067,You,1,2,1,2,0.0,1.0
6,1068,could've,0,2,0,2,0.0,1.0
6,1069,put,0,1,0,4,0.0,2.0
6,1070,an,0,1,0,5,0.0,1.0
6,1071,elephant,1,0,1,5,1.0,0.0
6,1072,in,0,1,0,5,0.0,1.0
6,1073,here,2,1,2,6,0.0,1.0
6,1074,last,0,2,0,6,0.0,2.0
6,1075,time,1,0,1,6,1.0,0.0
6,1076,we,1,3,1,8,0.0,3.0
6,1077,did,0,1,0,8,0.0,1.0
6,1078,this.,10,1,9,9,0.0,1.0
6,1079,Before,0,2,0,2,0.0,1.0
6,1080,I,1,2,1,4,0.0,2.0
6,1081,know,0,1,0,4,0.0,1.0
6,1082,"it,",4,1,4,5,0.0,1.0
6,1083,you'll,1,2,1,2,0.0,1.0
6,1084,be,0,1,0,3,0.0,2.0
6,1085,all,1,2,1,5,0.0,2.0
6,1086,grown,0,0,0,4,0.0,0.0
6,1087,up.',6,1,5,5,0.0,1.0
6,1088,On,0,2,0,2,0.0,1.0
6,1089,her,0,2,0,4,0.0,2.0
6,1090,mom's,1,0,1,4,1.0,0.0
6,1091,chest,2,0,2,3,0.0,0.0
6,1092,Abby,1,1,1,2,0.0,1.0
6,1093,then,1,3,1,4,0.0,3.0
6,1094,put,0,0,0,3,0.0,0.0
6,1095,her,0,1,0,4,0.0,1.0
6,1096,head,2,0,2,4,1.0,0.0
6,1097,and,0,0,0,2,0.0,0.0
6,1098,smiled.,4,1,3,3,0.0,1.0
7,45,understand.,12,1,11,11,0.0,1.0
7,46,The,0,3,0,3,0.0,2.0
7,47,actual,0,0,0,3,1.0,0.0
7,48,text,1,0,1,3,1.0,0.0
7,49,of,0,1,0,3,0.0,1.0
7,50,the,0,1,0,4,0.0,1.0
7,51,note,3,0,3,4,1.0,0.0
7,52,said,0,1,0,2,0.0,1.0
7,53,that,0,1,0,3,0.0,1.0
7,54,Lucy,1,2,1,5,0.0,2.0
7,55,better,0,2,0,6,0.0,2.0
7,56,not,1,0,1,6,1.0,0.0
7,57,show,0,0,0,5,0.0,0.0
7,58,up,1,1,1,6,0.0,1.0
7,59,at,0,1,0,6,0.0,1.0
7,60,the,0,1,0,7,0.0,1.0
7,61,party,2,0,2,7,1.0,0.0
7,62,"tonight,",2,2,2,7,0.0,2.0
7,63,because,0,1,0,6,0.0,1.0
7,64,it,1,2,1,8,0.0,2.0
7,65,was,0,1,0,8,0.0,1.0
7,66,going,0,1,0,9,0.0,1.0
7,67,to,0,2,0,11,0.0,2.0
7,68,be,0,1,0,12,0.0,1.0
7,69,bad,0,1,0,13,0.0,1.0
7,70,enough,1,0,1,13,1.0,0.0
7,71,already!,14,1,13,13,0.0,1.0
7,72,"Lucy,",1,3,1,3,0.0,2.0
7,73,who,1,2,1,4,0.0,2.0
7,74,had,0,2,0,5,0.0,2.0
7,75,started,0,1,0,6,0.0,1.0
7,76,receiving,0,2,0,8,0.0,2.0
7,77,these,0,1,0,9,0.0,1.0
7,78,messages,1,0,1,9,1.0,0.0
7,79,a,0,2,0,10,0.0,2.0
7,80,few,0,0,0,10,1.0,0.0
7,81,weeks,1,0,1,10,1.0,0.0
7,82,"ago,",8,0,8,9,0.0,0.0
7,83,tapped,0,1,0,2,0.0,1.0
7,84,the,0,1,0,3,0.0,1.0
7,85,mobile,0,0,0,3,1.0,0.0
7,86,screen,1,0,1,3,1.0,0.0
7,87,to,0,2,0,4,0.0,2.0
7,88,make,0,1,0,5,0.0,1.0
7,89,the,0,2,0,7,0.0,2.0
7,90,message,1,0,1,7,1.0,0.0
7,91,disappear,0,1,0,7,0.0,1.0
7,92,from,0,1,0,8,0.0,1.0
7,93,view.,10,1,9,9,0.0,1.0
7,94,She,1,2,1,2,0.0,1.0
7,95,only,1,1,1,2,0.0,1.0
7,96,wished,0,1,0,2,0.0,1.0
7,97,it,1,3,1,5,0.0,3.0
7,98,was,0,1,0,5,0.0,1.0
7,99,as,0,1,0,6,0.0,1.0
7,100,easy,0,0,0,6,1.0,0.0
7,101,to,0,2,0,8,0.0,2.0
7,102,tap,0,2,0,10,0.0,2.0
7,103,her,0,1,0,11,0.0,1.0
7,104,heart,2,0,2,11,1.0,0.0
7,105,and,0,0,0,9,0.0,0.0
7,106,erase,0,1,0,10,0.0,1.0
7,107,the,0,2,0,12,0.0,2.0
7,108,trace,1,0,1,12,1.0,0.0
7,109,the,0,3,0,14,0.0,3.0
7,110,message,1,0,1,14,1.0,0.0
7,111,had,0,1,0,14,0.0,1.0
7,112,left,0,1,0,15,0.0,1.0
7,113,there.,17,1,16,16,0.0,1.0
7,114,'Was,0,3,0,2,0.0,1.0
7,115,that,1,1,1,4,0.0,2.0
7,116,another,0,2,0,5,0.0,2.0
7,117,one,1,0,1,5,1.0,0.0
7,118,of,0,1,0,5,0.0,1.0
7,119,those,0,1,0,6,0.0,1.0
7,120,messages?',5,0,5,6,1.0,0.0
7,121,her,0,1,0,2,0.0,1.0
7,122,mom,1,0,1,2,1.0,0.0
7,123,"asked,",1,1,1,2,0.0,1.0
7,124,who,1,2,1,3,0.0,2.0
7,125,was,0,2,0,4,0.0,2.0
7,126,driving,0,1,0,5,0.0,1.0
7,127,the,0,1,0,6,0.0,1.0
7,128,car.,7,0,6,6,1.0,0.0
7,129,Lucy,1,2,1,2,0.0,1.0
7,130,confirmed,0,1,0,2,0.0,1.0
7,131,her,0,4,0,6,0.0,4.0
7,132,mother's,1,0,1,6,1.0,0.0
7,133,suspicion,1,0,1,5,0.0,0.0
7,134,was,0,1,0,5,0.0,1.0
7,135,founded,4,1,4,6,0.0,1.0
7,136,as,0,1,0,3,0.0,1.0
7,137,she,1,2,1,5,0.0,2.0
7,138,answered,0,1,0,5,0.0,1.0
7,139,"dejectedly,",1,1,1,6,0.0,1.0
7,140,'I'm,1,3,1,5,0.0,0.0
7,141,sorry,0,1,0,8,0.0,3.0
7,142,to,0,2,0,10,0.0,2.0
7,143,say,0,1,0,11,0.0,1.0
7,144,it,1,3,1,14,0.0,3.0
7,145,was.',15,1,14,14,0.0,1.0
7,146,'Haven't,1,4,1,2,0.0,1.0
7,147,you,1,1,1,4,0.0,2.0
7,148,reported,0,1,0,4,0.0,1.0
7,149,it,1,1,1,5,0.0,1.0
7,150,yet?',4,1,4,5,0.0,1.0
7,151,asked,1,1,1,2,0.0,1.0
7,152,"Jill,",1,2,1,3,0.0,2.0
7,153,Lucy's,1,2,1,4,0.0,2.0
7,154,older,0,0,0,3,0.0,0.0
7,155,sister,1,0,1,3,1.0,0.0
7,156,who,1,2,1,4,0.0,2.0
7,157,was,0,2,0,5,0.0,2.0
7,158,sitting,0,1,0,6,0.0,1.0
7,159,in,0,1,0,7,0.0,1.0
